id,text,language,hate_type,target_group,severity,confidence,source_dataset
1190, এই বদরুল সালে অথবা জানুয়ারী কলেজ ছাত্রী খাদিজা আক্তার নার্গিসকে উক্তত্য করতে গিয়ে সিলেটের শহরতলীর জাঙ্গাইল এলাকায় শফিরউদ্দিন হাই স্কুলের সামনে স্থানীয়রা থাকে গণধোলাই দেয়  তখনো তার পরিচয় ছাত্রলীগ ছিল তাই ঘটনার সাথে সাথে স্থানীয় আওয়ামীলীগ নেতারা রাস্তা অবরোধ করে বিচার চান দোষ চাপান ছাত্রশিবিরের উপর  ওইদিন রাতেই জন জামায়াত ও শিবিরের নেতা কর্মীকে গ্রেফতার করে রিমান্ডে নেয়া হয়  তখন প্রতিটি মিডিয়া বদরুলের পক্ষে এক তরফা ভাবে শিবিরকেই দায়ী করে প্রতিবেদন প্রকাশ করতে থাকে  আমিসহ অন্যরা ওইদ ,bangla,1,-1,1,1.0,bengali_hate_v1
1191,ভারতের গুদে এত ভয়  ,bangla,5,-1,3,1.0,bengali_hate_v1
1192,নডির পুতেরা সব যায়গায় ভেজাল লাগিয়ে রাখে আর খানকির পোলারা তেল মাজার কথা বলে মালাউন এর গুষ্টি মারি,bangla,3,-1,3,1.0,bengali_hate_v1
1193,চীন ধনী রাষ্ট্র  চীনের সাথে পাকিস্তানের সম্পর্ক  পাকিস্তানের সাথে জামায়াত শিবিরের সম্পর্ক  সরকার জানে জামায়াত ইসলামির ব্যবসা দরে রাখবেন কিনা  ভারতের চায়ে চীন ধনী রাষ্ট্র এটা বলতে পারি,bangla,5,-1,1,1.0,bengali_hate_v1
1194,সালাদের পাকিশতান কেলাচিছলো ঠিক করছিলো,bangla,5,-1,1,1.0,bengali_hate_v1
1195,নোবেল প্রাপ্ত মাগি ,bangla,3,-1,3,1.0,bengali_hate_v1
1196,আগে নাম বদলায়া একটা নাস্তিক নাম রাখ  তোর বাবা মার কপাল খারাপ তোর মতন শুয়োরের জন্ম দিসে ,bangla,2,-1,2,1.0,bengali_hate_v1
1197,তোরা আসলেই মাগি  তাইতো তোরা পরিচয় দিলি,bangla,3,-1,3,1.0,bengali_hate_v1
1198,প্লিজ সকল মুসলিম ভাইদের বলছি এই সমস্ত মালাউন শয়তান থেকে সাবধান,bangla,2,-1,1,1.0,bengali_hate_v1
1199,ওগুলো পাকিস্তান ও বাংলাদেশে পাঠিয়ে দিলেই তো পারে  এই দুই দেশিরা ভারতীয় রুপি পেলে যেন হাতে চাঁদ পেয়েছে এরকম ভাবে এবং খুশিতে নাচে  তাই এই বিলিয়ন রুপি বাংলাদেশ ও পাকিস্তানিদের ভাগ করে দেওয়া হোক  ,bangla,5,-1,1,1.0,bengali_hate_v1
1200,বাংলাদেশের ধর্ম ব্যেবসায়ি হাসুর পলিসি নির্বাচনের আগে মাথায় ঘোমটা হাথে তাসবি  নির্বাচনের পরে মসজিদে মুসল্লীদের গুলি মাদ্রাসাতে জঙ্গী ভারতের সোনিয়া গান্ধী মুসলিম দের দুখা দিতে সেই পলিসি সেই ভেশ ধরিতেছে  আগামি নির্বাচনে মুসলিম দের ভোট পেতে  সে আল্লাহকে ভয়করে মাথায় ঘোমটা দেনি ,bangla,5,-1,1,1.0,bengali_hate_v1
1201,তুরা নাস্তিকরা ফেরাউনের অনুসারি এবং ফেরাউনের সাথে জাহান্নামের আগুনে চুড়ে ফেলা হবে হবে তোদের  ,bangla,2,-1,1,1.0,bengali_hate_v1
1202,ভারত আমাদের বন্ধু হতে পারেনা আমাদের ১নংবার দুশমন  ,bangla,5,-1,1,1.0,bengali_hate_v1
1203,মালাউনদের নয়াদিগন্তের পেজে ঢোকা নিষেধ,bangla,2,-1,1,1.0,bengali_hate_v1
1204, বাংলার এই দালালের বাচ্চা দালালরা বাংলায় মালাউনরা এখনও অনেক ভালো আছে ভারত মায়ানমার গিয়া দেখ মুসলমান দের কি ভাবে নির্যাতন করাতেছে তারপরও এই সরকার হিন্দুরের প্রতি অনেক সহনশীল বি এন পি থাকলে সব হিন্দু ভারত পাঠাইতো এই দালালরা আগে নিজে ঠিক হয়েনে পরে অন্যনের দোষ নিয়ে কথা বলিস ,bangla,2,-1,1,1.0,bengali_hate_v1
1205,খুন করেই দেখ না একবার ভারতবর্ষের বুক থেকে বিরোধী আর মোল্লাদের নিকেশ করে দেব  ,bangla,5,-1,3,1.0,bengali_hate_v1
1206,জারজ ভারতী দাালালদের পতন চাই,bangla,5,-1,1,1.0,bengali_hate_v1
1207,মালাউনকা বাচ্চা কবি নিহি হোগা আচ্ছা তুই নিজের বর্ডারে প্রতিদিন হত্যা করতেছিস নিরহ বাংলাদেশিদের আর তুইকিনা বলিশ বাংলাদেশ মিয়ানমারের বর্ডারে শান্তি চাওয়ার মানি হয়না আগে ভারত বাংলাদেশ বর্ডারের শান্তি ফিয়ে দে,bangla,5,-1,1,1.0,bengali_hate_v1
1208,বাংলাদেশের মতো বন্ধু দরকার নেই ইন্ডিয়ার বাংলাদেশে সুধু চোর গুন্ডার আড্ডা ,bangla,5,-1,2,1.0,bengali_hate_v1
1209,সব ইহুদিকে একবারে হতা করলে ভালো হতো,bangla,2,-1,1,1.0,bengali_hate_v1
1210,মাহির কারনে তার বাপের এইদশা,bangla,1,-1,1,1.0,bengali_hate_v1
1211,ভারত একটি এতো বড় দেশ তারপরও তারা সবসময় সবদিক থেকেই পিছে থাকে এবং থাকবে এটাই সঠিক,bangla,5,-1,1,1.0,bengali_hate_v1
1212,হালা খানকির পুলা তুই বদ্দের বাচ্ছা আগে তরেই মারা দরকার,bangla,3,-1,3,1.0,bengali_hate_v1
1213,কোটি মুসলিমদের বাস ভারতে আবালরা তারা কি মালাউন,bangla,2,-1,1,1.0,bengali_hate_v1
1214,বিয়েনপি আসলেই একটা পাগলের দল ,bangla,1,-1,2,1.0,bengali_hate_v1
1215,তোর মা গেছো খানকি নয়া দিগন্তকে দিয়ে চোদায় গুদির বেটা ,bangla,3,-1,3,1.0,bengali_hate_v1
1216,কাশ্মীর সীমান্তে স্বাধীনতাকামীদের সাথে দখলদার ভারতীয় বাহিনীর সংঘর্ষ  তিন দখলদার ভারতীয় সন্ত্রাসী কে গুলি করে হত্যা  আপনাদের লেখা আরো সংযত হওয়া জরুরী  স্বাধীনতাকামীদের সন্ত্রাসী বলেন কি করে ,bangla,5,-1,1,1.0,bengali_hate_v1
